Store,Date,Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,year,month,day,dayofweek,weekofyear,lag_1,lag_7,lag_14,lag_28,rolling_mean_7,rolling_mean_30
28,2011-08-04,505304.33,0,44.42,3.72,134.1777742,9.966,2011,8,4,3,31,514993.0,504126.89,519042.49,642678.53,524242.6228571428,548151.5403333333
28,2011-08-07,547586.07,0,74.22,3.784,135.6283333,9.863,2011,8,7,6,31,505304.33,536031.67,524450.7,588017.66,524410.8285714285,545612.5663333334
28,2011-09-09,505406.72,1,69.14,3.809,136.2745806,9.863,2011,9,9,4,36,547586.07,620735.72,475615.26,538634.46,526061.4571428571,544556.356
28,2011-09-12,633240.53,0,45.35,3.47,136.5030667,9.357,2011,9,12,0,37,505406.72,503486.37,567114.6,535087.91,509585.8857142857,539980.629
28,2011-10-06,558431.44,0,69.53,3.924,134.9425484,9.966,2011,10,6,3,40,633240.53,534372.53,497085.91,521002.97,528122.1942857143,541488.058
28,2011-11-02,550387.78,1,28.89,3.255,133.260871,10.256,2011,11,2,2,44,558431.44,455952.18,579874.22,519787.93,531559.1814285715,542147.9573333333
28,2011-11-03,493430.45,0,41.42,3.6,133.7361429,10.256,2011,11,3,3,44,550387.78,514993.0,598251.57,568497.35,545049.9814285714,542657.953
28,2011-11-11,531600.62,0,47.8,3.57,136.4618065,9.357,2011,11,11,4,45,493430.45,505304.33,504126.89,530059.06,541969.6171428572,541738.8690000001
28,2011-12-08,471311.5,0,74.69,3.88,136.144129,9.863,2011,12,8,3,49,531600.62,547586.07,536031.67,569937.23,545726.23,542132.6253333333
28,2012-01-06,576252.35,0,70.01,3.798,138.1138065,9.14,2012,1,6,4,1,471311.5,505406.72,620735.72,563449.43,534829.8628571428,538893.097
28,2012-02-03,500801.72,0,37.47,3.827,137.4238966,8.988,2012,2,3,4,5,576252.35,633240.53,503486.37,491290.37,544950.6671428571,540432.8733333333
28,2012-03-02,493159.35,0,40.58,3.633,137.0632581,8.988,2012,3,2,4,9,500801.72,558431.44,534372.53,713834.74,526030.8371428571,538128.3563333333
28,2012-03-08,504754.74,0,72.99,3.698,138.1735806,9.419,2012,3,8,3,10,493159.35,550387.78,455952.18,540716.58,516706.2528571429,535785.3536666667
28,2012-04-05,504963.84,0,50.75,3.991,138.0332,9.14,2012,4,5,3,14,504754.74,493430.45,514993.0,529672.95,510187.24714285706,536234.166
28,2012-05-10,520632.8,0,62.09,4.027,138.8256,9.151,2012,5,10,3,19,504963.84,531600.62,505304.33,519042.49,511834.8742857143,529271.8026666667
28,2012-06-01,469773.85,0,34.61,3.439,136.698129,8.988,2012,6,1,4,22,520632.8,471311.5,547586.07,524450.7,510268.0428571428,528602.3433333334
28,2012-06-04,633826.55,0,46.38,3.957,137.7970968,9.14,2012,6,4,0,23,469773.85,576252.35,505406.72,475615.26,510048.37857142853,526605.7066666667
28,2012-06-07,578832.41,0,77.41,3.538,138.2296333,9.419,2012,6,7,3,23,633826.55,500801.72,633240.53,567114.6,518273.26428571425,530431.842
28,2012-07-09,540811.85,1,73.3,3.921,138.4729355,9.419,2012,7,9,0,28,578832.41,493159.35,558431.44,497085.91,529420.5057142858,532244.5656666666
28,2012-08-06,554093.15,0,61.71,3.746,138.1174194,9.14,2012,8,6,0,32,540811.85,504754.74,550387.78,579874.22,536228.0057142858,534417.7853333333
28,2012-09-03,504750.35,0,41.72,3.876,137.5066897,8.988,2012,9,3,0,36,554093.15,504963.84,493430.45,598251.57,543276.35,533983.737
28,2012-10-02,545840.05,1,35.68,3.655,137.1666774,8.988,2012,10,2,1,40,504750.35,520632.8,531600.62,504126.89,543245.8514285714,534239.2183333334
28,2012-10-08,518628.42,0,76.74,3.772,138.1437742,9.419,2012,10,8,0,41,545840.05,469773.85,471311.5,536031.67,546846.8871428572,533104.7459999999
28,2012-11-05,529707.87,0,56.72,3.947,138.0882667,9.14,2012,11,5,0,45,518628.42,633826.55,576252.35,620735.72,553826.1114285715,530450.6410000001
28,2012-12-10,513737.0,0,54.18,4.029,138.9117,9.151,2012,12,10,0,50,529707.87,578832.41,500801.72,503486.37,538952.0142857144,531303.3403333334
29,2011-05-08,431798.64,0,94.22,3.684,215.1978515,7.852,2011,5,8,6,18,432359.04,428782.38,455162.92,445475.3,430051.9471428572,450333.9117241379
29,2011-06-05,438789.52,0,61.87,3.906,215.4448709,7.931,2011,6,5,6,22,431798.64,369722.32,428631.91,457884.06,430482.8414285714,446957.7313793103
29,2011-07-01,451077.21,0,44.24,2.976,211.0648881,8.028,2011,7,1,4,26,438789.52,412385.75,445530.16,450337.47,440349.58428571426,446685.4576666666
29,2011-07-10,417528.26,0,71.64,3.285,216.6958311,7.441,2011,7,10,6,27,451077.21,432808.48,497374.57,461548.98,445876.9357142857,446872.188
29,2011-08-04,443889.5,0,68.62,3.622,214.7252242,7.931,2011,8,4,3,31,417528.26,490970.95,468189.93,407112.22,443694.04714285716,445526.99466666667
29,2011-08-07,419764.37,0,89.16,3.48,214.9296249,7.852,2011,8,7,6,31,443889.5,443334.71,431266.64,458343.7,436968.1257142857,445312.0623333333
29,2011-09-09,370897.82,1,78.87,3.546,215.5148295,7.852,2011,9,9,4,36,419764.37,432359.04,437926.79,465108.52,433600.9342857143,443919.24199999997
29,2011-09-12,436741.02,0,41.44,3.158,218.605037,7.441,2011,9,12,0,37,370897.82,431798.64,428782.38,472591.07,424820.75999999995,442712.0953333333
29,2011-10-06,424697.05,0,84.71,3.648,214.6964908,7.931,2011,10,6,3,40,436741.02,438789.52,369722.32,484661.87,425526.8142857143,441992.00600000005
29,2011-11-02,470921.24,1,34.61,3.022,212.5928624,8.028,2011,11,2,2,44,424697.05,451077.21,412385.75,441407.06,423513.60428571433,440644.957
29,2011-11-03,438529.81,0,54.69,3.459,213.7646401,8.028,2011,11,3,3,44,470921.24,417528.26,432808.48,457883.94,426348.46571428573,440589.29600000003
29,2011-11-11,409686.63,0,59.8,3.297,217.6455387,7.441,2011,11,11,4,45,438529.81,443889.5,490970.95,462080.47,429348.6871428572,439051.56066666666
29,2011-12-08,412224.67,0,92.32,3.638,215.2593211,7.852,2011,12,8,3,49,409686.63,419764.37,443334.71,454800.96,424462.5628571428,437994.21299999993
29,2012-01-06,427021.18,0,79.24,3.501,221.3852748,6.891,2012,1,6,4,1,412224.67,370897.82,432359.04,436293.4,423385.46285714285,436472.2373333333
29,2012-02-03,438640.61,0,59.3,3.63,220.4866886,7.057,2012,2,3,4,5,427021.18,436741.02,431798.64,455162.92,431403.0857142857,435303.59433333325
29,2012-03-02,434080.74,0,55.83,3.36,219.8118854,7.057,2012,3,2,4,9,438640.61,424697.05,438789.52,428631.91,431674.4557142857,434764.916
29,2012-03-08,425136.55,0,91.57,3.417,221.5869799,6.565,2012,3,8,3,10,434080.74,470921.24,451077.21,445530.16,433014.98285714287,434691.1606666667
29,2012-04-05,454477.54,0,77.53,3.749,221.3095166,6.891,2012,4,5,3,14,425136.55,438529.81,417528.26,497374.57,426474.3128571428,433690.2816666666
29,2012-05-10,446751.45,0,70.28,3.617,222.8159296,6.17,2012,5,10,3,19,454477.54,409686.63,443889.5,468189.93,428752.56,434551.8026666667
29,2012-06-01,457030.86,0,48.1,3.157,219.355063,7.057,2012,6,1,4,22,446751.45,412224.67,419764.37,431266.64,434047.5342857143,434592.5123333333
29,2012-06-04,461511.92,0,69.02,3.891,221.0737638,6.891,2012,6,4,0,23,457030.86,427021.18,370897.82,437926.79,440448.41857142857,433247.72199999995
29,2012-06-07,440553.42,0,85.26,3.227,221.5215064,6.565,2012,6,7,3,23,461511.92,438640.61,436741.02,428782.38,445375.66714285716,433025.12166666664
29,2012-07-09,433565.77,1,88.4,3.73,222.0747635,6.565,2012,7,9,0,28,440553.42,434080.74,424697.05,369722.32,445648.9257142857,433334.681
29,2012-08-06,437222.94,0,79.47,3.452,221.3877467,6.891,2012,8,6,0,32,433565.77,425136.55,470921.24,412385.75,445575.3585714285,433189.3136666667
29,2012-09-03,446617.89,0,57.16,3.669,220.6974332,7.057,2012,9,3,0,36,437222.94,454477.54,438529.81,432808.48,447301.9857142857,433470.6656666667
29,2012-10-02,451365.99,1,46.52,3.409,219.9049073,7.057,2012,10,2,1,40,446617.89,446751.45,409686.63,490970.95,446179.1785714286,436033.85133333335
29,2012-10-08,430878.28,0,89.57,3.494,221.5954138,6.565,2012,10,8,0,41,451365.99,457030.86,412224.67,443334.71,446838.3985714285,437333.1926666667
29,2012-11-05,436070.45,0,74.14,3.688,221.3632212,6.891,2012,11,5,0,45,430878.28,461511.92,427021.18,432359.04,443102.3157142857,437268.8526666667
29,2012-12-10,434593.26,0,61.53,3.601,223.0154263,6.17,2012,12,10,0,50,436070.45,440553.42,438640.61,431798.64,439467.82,435438.836
30,2011-05-08,1428993.33,0,94.22,3.684,215.1978515,7.852,2011,5,8,6,18,1426405.46,1371889.27,1308179.02,1213981.64,1408449.847142857,1342737.9248275862
30,2011-06-05,1388755.61,0,61.87,3.906,215.4448709,7.931,2011,6,5,6,22,1428993.33,1385769.03,1475685.1,1357600.68,1416607.57,1376976.6448275864
30,2011-07-01,1311986.87,0,44.24,2.976,211.0648881,8.028,2011,7,1,4,26,1388755.61,1388809.43,1377092.33,1311704.92,1417034.2242857143,1377369.277
30,2011-07-10,1427383.24,0,71.64,3.285,216.6958311,7.441,2011,7,10,6,27,1311986.87,1430348.1,1543947.23,1302047.48,1406059.572857143,1380636.118
30,2011-08-04,1416790.17,0,68.62,3.622,214.7252242,7.931,2011,8,4,3,31,1427383.24,1443206.46,1366193.35,1338716.37,1405636.0214285715,1382962.2033333334
30,2011-08-07,1423144.47,0,89.16,3.48,214.9296249,7.852,2011,8,7,6,31,1416790.17,1412721.18,1352780.76,1427624.5,1401862.265714286,1386465.0450000002
30,2011-09-09,1376670.27,1,78.87,3.546,215.5148295,7.852,2011,9,9,4,36,1423144.47,1426405.46,1344890.73,1469252.05,1403351.307142857,1390501.6113333334
30,2011-09-12,1556798.94,0,41.44,3.158,218.605037,7.441,2011,9,12,0,37,1376670.27,1428993.33,1371889.27,1384870.51,1396246.28,1391766.741333333
30,2011-10-06,1425299.37,0,84.71,3.648,214.6964908,7.931,2011,10,6,3,40,1556798.94,1388755.61,1385769.03,1324455.72,1414504.2242857143,1396072.556
30,2011-11-02,1539230.32,1,34.61,3.022,212.5928624,8.028,2011,11,2,2,44,1425299.37,1311986.87,1388809.43,1352401.08,1419724.7614285718,1394607.4666666666
30,2011-11-03,1405572.93,0,54.69,3.459,213.7646401,8.028,2011,11,3,3,44,1539230.32,1427383.24,1430348.1,1381796.8,1452188.1114285714,1399752.7936666668
30,2011-11-11,1444783.64,0,59.8,3.297,217.6455387,7.441,2011,11,11,4,45,1405572.93,1416790.17,1443206.46,1300131.68,1449072.3528571427,1402456.7006666667
30,2011-12-08,1443311.49,0,92.32,3.638,215.2593211,7.852,2011,12,8,3,49,1444783.64,1423144.47,1412721.18,1395710.09,1453071.42,1405536.1193333333
30,2012-01-06,1404516.29,0,79.24,3.501,221.3852748,6.891,2012,1,6,4,1,1443311.49,1376670.27,1426405.46,1315118.4,1455952.4228571428,1407586.6090000002
30,2012-02-03,1427881.22,0,59.3,3.63,220.4866886,7.057,2012,2,3,4,5,1404516.29,1556798.94,1428993.33,1308179.02,1459930.4257142858,1411066.0960000001
30,2012-03-02,1391479.91,0,55.83,3.36,219.8118854,7.057,2012,3,2,4,9,1427881.22,1425299.37,1388755.61,1475685.1,1441513.6085714286,1412138.467
30,2012-03-08,1390174.63,0,91.57,3.417,221.5869799,6.565,2012,3,8,3,10,1391479.91,1539230.32,1311986.87,1377092.33,1436682.2571428572,1414683.8506666666
30,2012-04-05,1391257.28,0,77.53,3.749,221.3095166,6.891,2012,4,5,3,14,1390174.63,1405572.93,1427383.24,1543947.23,1415388.587142857,1417417.0376666668
30,2012-05-10,1363365.05,0,70.28,3.617,222.8159296,6.17,2012,5,10,3,19,1391257.28,1444783.64,1416790.17,1366193.35,1413343.4942857143,1414602.777
30,2012-06-01,1401232.52,0,48.1,3.157,219.355063,7.057,2012,6,1,4,22,1363365.05,1443311.49,1423144.47,1352780.76,1401712.2671428572,1414145.2010000001
30,2012-06-04,1496169.81,0,69.02,3.891,221.0737638,6.891,2012,6,4,0,23,1401232.52,1404516.29,1376670.27,1344890.73,1395700.9857142859,1409388.044
30,2012-06-07,1458059.42,0,85.26,3.227,221.5215064,6.565,2012,6,7,3,23,1496169.81,1427881.22,1556798.94,1371889.27,1408794.3457142857,1413720.5926666667
30,2012-07-09,1358111.62,1,88.4,3.73,222.0747635,6.565,2012,7,9,0,28,1458059.42,1391479.91,1425299.37,1385769.03,1413105.517142857,1417229.8813333332
30,2012-08-06,1443285.79,0,79.47,3.452,221.3877467,6.891,2012,8,6,0,32,1358111.62,1390174.63,1539230.32,1388809.43,1408338.6185714288,1417670.5776666668
30,2012-09-03,1439034.86,0,57.16,3.669,220.6974332,7.057,2012,9,3,0,36,1443285.79,1391257.28,1405572.93,1430348.1,1415925.927142857,1420050.4616666667
30,2012-10-02,1527688.58,1,46.52,3.409,219.9049073,7.057,2012,10,2,1,40,1439034.86,1363365.05,1444783.64,1443206.46,1422751.2957142857,1421825.9893333332
30,2012-10-08,1386472.59,0,89.57,3.494,221.5954138,6.565,2012,10,8,0,41,1527688.58,1401232.52,1443311.49,1412721.18,1446226.0857142857,1426455.2943333334
30,2012-11-05,1392938.06,0,74.14,3.688,221.3632212,6.891,2012,11,5,0,45,1386472.59,1496169.81,1404516.29,1426405.46,1444117.5242857146,1424992.7773333334
30,2012-12-10,1401113.42,0,61.53,3.601,223.0154263,6.17,2012,12,10,0,50,1392938.06,1458059.42,1427881.22,1428993.33,1429370.1314285714,1423317.1639999999
31,2011-05-08,1201694.14,0,74.83,3.554,193.9110133,8.622,2011,5,8,6,18,1204628.28,1199845.29,1028635.39,1061089.56,1154489.6242857142,1140081.709310345
31,2011-06-05,1181793.55,0,46.65,3.735,192.7252006,8.595,2011,6,5,6,22,1201694.14,1152117.5,1377322.73,1131732.94,1154753.7457142856,1133487.0913793102
31,2011-07-01,1046416.17,0,23.78,2.882,191.3683815,8.818,2011,7,1,4,26,1181793.55,1179773.88,1192074.09,1187988.64,1158993.1814285715,1135097.3066666669
31,2011-07-10,1149448.02,0,62.62,3.498,194.9459724,8.513,2011,7,10,6,27,1046416.17,1167757.0,1123566.12,1095932.51,1139942.08,1134608.1936666667
31,2011-08-04,1102975.59,0,48.81,3.532,192.3418571,8.595,2011,8,4,3,31,1149448.02,1070457.8,1093319.37,1200892.56,1137326.5114285715,1135198.6963333334
31,2011-08-07,1110244.52,0,72.56,3.54,193.1878448,8.622,2011,8,7,6,31,1102975.59,1106847.62,1141019.11,1149234.96,1141971.91,1132364.9279999998
31,2011-09-09,1128237.3,1,61.24,3.566,194.6387853,8.622,2011,9,9,4,36,1110244.52,1204628.28,1051121.02,1087616.19,1142457.1814285715,1132841.995
31,2011-09-12,1415746.91,0,17.94,3.331,195.8742575,8.513,2011,9,12,0,37,1128237.3,1201694.14,1199845.29,1066566.74,1131544.1842857143,1130420.153
31,2011-10-06,1239741.34,0,65.49,3.735,192.8470612,8.595,2011,10,6,3,40,1415746.91,1181793.55,1152117.5,1063056.21,1162123.1514285714,1139303.8846666666
31,2011-11-02,1124357.2,1,18.51,3.037,191.8572881,8.818,2011,11,2,2,44,1239741.34,1046416.17,1179773.88,1144552.09,1170401.407142857,1144374.723
31,2011-11-03,1101458.21,0,36.51,3.372,192.058484,8.818,2011,11,3,3,44,1124357.2,1149448.02,1167757.0,1133657.58,1181535.84,1146301.0716666665
31,2011-11-11,1182733.0,0,38.1,3.505,195.6376941,8.513,2011,11,11,4,45,1101458.21,1102975.59,1070457.8,1085483.44,1174680.152857143,1147581.1383333332
31,2011-12-08,1206795.74,0,74.2,3.542,194.1105017,8.622,2011,12,8,3,49,1182733.0,1110244.52,1106847.62,1095889.22,1186074.0685714285,1148853.8353333334
31,2012-01-06,1157557.79,0,62.84,3.764,197.6218954,8.09,2012,1,6,4,1,1206795.74,1128237.3,1204628.28,1077253.67,1199867.0999999999,1151291.774
31,2012-02-03,1153332.89,0,33.4,3.191,196.9565303,8.256,2012,2,3,4,5,1157557.79,1415746.91,1201694.14,1028635.39,1204055.7414285713,1153694.2523333333
31,2012-03-02,1156826.31,0,35.89,3.031,196.8728921,8.256,2012,3,2,4,9,1153332.89,1239741.34,1181793.55,1377322.73,1166568.0242857144,1155609.0413333334
31,2012-03-08,1183571.35,0,75.09,3.528,198.0293893,7.872,2012,3,8,3,10,1156826.31,1124357.2,1046416.17,1192074.09,1154723.02,1158261.4626666666
31,2012-04-05,1187384.53,0,58.29,3.903,197.6063534,8.09,2012,4,5,3,14,1183571.35,1101458.21,1149448.02,1123566.12,1163182.1842857143,1163425.9946666667
31,2012-05-10,1202775.24,0,55.34,3.779,198.8221322,7.557,2012,5,10,3,19,1187384.53,1182733.0,1102975.59,1093319.37,1175457.3728571427,1157094.7213333333
31,2012-06-01,1099937.25,0,36.75,3.095,196.5458309,8.256,2012,6,1,4,22,1202775.24,1206795.74,1110244.52,1141019.11,1178320.55,1157451.4263333334
31,2012-06-04,1270577.01,0,51.49,3.854,197.5971285,8.09,2012,6,4,0,23,1099937.25,1157557.79,1128237.3,1051121.02,1163055.0514285713,1156663.7973333334
31,2012-06-07,1214183.97,0,78.68,3.646,197.8322195,7.872,2012,6,7,3,23,1270577.01,1153332.89,1415746.91,1199845.29,1179200.6542857143,1162572.3853333332
31,2012-07-09,1126685.95,1,72.56,3.596,198.0950484,7.872,2012,7,9,0,28,1214183.97,1156826.31,1239741.34,1152117.5,1187893.6657142858,1165011.2140000002
31,2012-08-06,1246322.44,0,71.14,3.741,197.6551863,8.09,2012,8,6,0,32,1126685.95,1183571.35,1124357.2,1179773.88,1183587.9000000001,1167530.0450000002
31,2012-09-03,1124537.97,0,39.9,3.286,196.9631599,8.256,2012,9,3,0,36,1246322.44,1187384.53,1101458.21,1167757.0,1192552.3414285714,1169079.2833333334
31,2012-10-02,1129422.86,1,23.34,3.103,196.9195056,8.256,2012,10,2,1,40,1124537.97,1202775.24,1182733.0,1070457.8,1183574.2614285713,1168159.9656666669
31,2012-10-08,1227469.2,0,75.93,3.509,198.0795651,7.872,2012,10,8,0,41,1129422.86,1099937.25,1206795.74,1106847.62,1173095.35,1166481.5983333334
31,2012-11-05,1187051.07,0,55.4,3.87,197.5481609,8.09,2012,11,5,0,45,1227469.2,1270577.01,1157557.79,1204628.28,1191314.2,1168472.005
31,2012-12-10,1176681.31,0,43.49,3.76,199.0539368,7.557,2012,12,10,0,50,1187051.07,1214183.97,1153332.89,1201694.14,1179381.922857143,1172358.4473333333
32,2011-05-08,242456.39,0,96.93,3.803,129.1846452,8.442,2011,5,8,6,18,236157.12,226702.36,272834.88,224294.39,235035.57857142857,295741.0920689655
32,2011-06-05,257031.19,0,77.92,4.193,129.0444333,8.687,2011,6,5,6,22,242456.39,239198.36,253050.1,274634.52,237286.15428571426,263168.8617241379
32,2011-07-01,243948.82,0,46.25,3.287,127.1917742,8.951,2011,7,1,4,26,257031.19,220060.35,310800.79,267495.76,239833.70142857145,262964.27266666666
32,2011-07-10,262159.13,0,81.16,3.827,129.6938,8.01,2011,7,10,6,27,243948.82,243477.03,294882.83,237405.82,243246.34,263619.4203333334
32,2011-08-04,271924.73,0,75.11,3.818,128.8238065,8.687,2011,8,4,3,31,262159.13,234218.03,312161.0,209986.25,245915.21142857143,263203.57399999996
32,2011-08-07,262717.71,0,96.44,3.793,129.1125,8.442,2011,8,7,6,31,271924.73,245435.8,272803.94,285100.0,251301.8828571429,263351.20633333334
32,2011-09-09,281842.28,1,96.22,3.771,129.3686129,8.442,2011,9,9,4,36,262717.71,236157.12,232769.09,274593.43,253770.72714285715,264194.936
32,2011-09-12,270373.05,0,47.7,3.644,129.8555333,8.01,2011,9,12,0,37,281842.28,242456.39,226702.36,291484.89,260297.17857142858,266590.137
32,2011-10-06,258427.39,0,87.02,3.981,129.0357097,8.687,2011,10,6,3,40,270373.05,257031.19,239198.36,246124.61,264285.2728571429,266099.2386666667
32,2011-11-02,276198.74,1,53.35,3.381,127.859129,8.951,2011,11,2,2,44,258427.39,243948.82,220060.35,262789.95,264484.73000000004,265560.37066666665
32,2011-11-03,270921.44,0,66.51,3.63,128.3995,8.951,2011,11,3,3,44,276198.74,262159.13,243477.03,326870.13,269091.86142857146,265050.8323333334
32,2011-11-11,271961.04,0,58.75,3.677,129.8167097,8.01,2011,11,11,4,45,270921.44,271924.73,234218.03,266484.19,270343.62,265877.3933333333
32,2011-12-08,274721.85,0,96.0,3.794,129.2015806,8.442,2011,12,8,3,49,271961.04,262717.71,245435.8,325201.05,270348.8071428571,266183.09633333335
32,2012-01-06,261131.09,0,83.57,4.277,130.9592258,7.396,2012,1,6,4,1,274721.85,281842.28,236157.12,302423.93,272063.6842857143,264444.82033333334
32,2012-02-03,248051.53,0,60.91,3.882,130.6457931,7.603,2012,2,3,4,5,261131.09,270373.05,242456.39,272834.88,269104.9428571428,264266.38366666663
32,2012-03-02,256091.32,0,59.53,3.543,130.3496774,7.603,2012,3,2,4,9,248051.53,258427.39,257031.19,253050.1,265916.15428571426,261694.733
32,2012-03-08,258533.12,0,92.13,3.595,130.737871,7.147,2012,3,8,3,10,256091.32,276198.74,243948.82,310800.79,265582.43,260150.31266666666
32,2012-04-05,270497.51,0,82.43,4.058,131.136,7.396,2012,4,5,3,14,258533.12,270921.44,262159.13,294882.83,263058.77,259673.58733333333
32,2012-05-10,265444.9,0,85.18,4.132,131.0756667,6.895,2012,5,10,3,19,270497.51,271961.04,271924.73,312161.0,262998.20857142855,260255.16766666665
32,2012-06-01,267058.08,0,60.92,3.443,130.1575161,7.603,2012,6,1,4,22,265444.9,274721.85,262717.71,272803.94,262067.33142857143,258743.30466666666
32,2012-06-04,275911.97,0,70.75,4.282,131.0375484,7.396,2012,6,4,0,23,267058.08,261131.09,281842.28,232769.09,260972.50714285715,257815.813
32,2012-06-07,273690.37,0,93.21,3.666,130.7196333,7.147,2012,6,7,3,23,275911.97,248051.53,270373.05,226702.36,263084.06142857147,256607.512
32,2012-07-09,286428.78,1,92.02,4.124,130.9325484,7.147,2012,7,9,0,28,273690.37,256091.32,258427.39,239198.36,266746.7528571429,256637.05966666667
32,2012-08-06,286082.76,0,90.94,4.103,130.8896774,7.396,2012,8,6,0,32,286428.78,258533.12,276198.74,220060.35,271080.6757142857,258425.71600000001
32,2012-09-03,287346.29,0,62.2,3.963,130.7413793,7.603,2012,9,3,0,36,286082.76,270497.51,270921.44,243477.03,275016.33857142855,260405.06266666666
32,2012-10-02,282552.58,1,59.94,3.722,130.3849032,7.603,2012,10,2,1,40,287346.29,265444.9,271961.04,234218.03,277423.3071428571,262009.99366666665
32,2012-10-08,297753.49,0,100.07,3.811,130.7561613,7.147,2012,10,8,0,41,282552.58,267058.08,274721.85,245435.8,279867.2614285714,264093.068
32,2012-11-05,295841.84,0,81.02,4.186,131.1453333,7.396,2012,11,5,0,45,297753.49,275911.97,261131.09,236157.12,284252.32,265902.2833333333
32,2012-12-10,291781.15,0,79.64,4.468,131.1083333,6.895,2012,12,10,0,50,295841.84,273690.37,248051.53,242456.39,287099.44428571424,267956.41033333336
